cik,nom,metrique,annee_recente,valeur_recente,debut_recent,fin_recent,depot_recent,source_recente,etiquette_recente,perimetre_id,base_annees,base_n,base_moyenne,base_periodes,base_repli,base_observations,multiple,statut_comparaison,motif
0001466258,Trane Technologies,capex,2025,383000000.0,2025-01-01,2025-12-31,0001628280-26-005731,https://www.sec.gov/Archives/edgar/data/1466258/000162828026005731/0001628280-26-005731-index.htm,PaymentsToAcquireProductiveAssets,0001466258:capex:PaymentsToAcquireProductiveAssets,,0,,,True,[],,historique_comparable_insuffisant,Changement d'étiquette ; comparaison inter-étiquettes non autorisée sans rapprochement
0001466258,Trane Technologies,rd,2025,347600000.0,2025-01-01,2025-12-31,0001628280-26-005731,https://www.sec.gov/Archives/edgar/data/1466258/000162828026005731/0001628280-26-005731-index.htm,ResearchAndDevelopmentExpense,0001466258:rd:ResearchAndDevelopmentExpense,2017;2018;2019,3,183900000.0,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 210800000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001466258-20-000064"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1466258/000146625820000064/0001466258-20-000064-index.htm"", ""perimetre_id"": ""0001466258:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2018, ""valeur"": 166700000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001466258-21-000027"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1466258/000146625821000027/0001466258-21-000027-index.htm"", ""perimetre_id"": ""0001466258:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2019, ""valeur"": 174200000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001466258-22-000031"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1466258/000146625822000031/0001466258-22-000031-index.htm"", ""perimetre_id"": ""0001466258:rd:ResearchAndDevelopmentExpense""}]",1.89015769439913,comparable_sur_reference,
0001474735,Generac,chiffre_affaires,2025,4209147000.0,2025-01-01,2025-12-31,0001437749-26-004568,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004568/0001437749-26-004568-index.htm,RevenueFromContractWithCustomerExcludingAssessedTax,0001474735:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax,2018;2019,2,2113900000.0,2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2018, ""valeur"": 2023464000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001437749-21-003793"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774921003793/0001437749-21-003793-index.htm"", ""perimetre_id"": ""0001474735:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}, {""annee"": 2019, ""valeur"": 2204336000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001437749-22-004080"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774922004080/0001437749-22-004080-index.htm"", ""perimetre_id"": ""0001474735:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}]",1.9911760253559772,comparable_sur_reference,
0001474735,Generac,capex,2025,169850000.0,2025-01-01,2025-12-31,0001437749-26-004568,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004568/0001437749-26-004568-index.htm,PaymentsToAcquirePropertyPlantAndEquipment,0001474735:capex:PaymentsToAcquirePropertyPlantAndEquipment,2017;2018;2019,3,47221333.333333336,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 33261000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001437749-20-003516"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774920003516/0001437749-20-003516-index.htm"", ""perimetre_id"": ""0001474735:capex:PaymentsToAcquirePropertyPlantAndEquipment""}, {""annee"": 2018, ""valeur"": 47601000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001437749-21-003793"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774921003793/0001437749-21-003793-index.htm"", ""perimetre_id"": ""0001474735:capex:PaymentsToAcquirePropertyPlantAndEquipment""}, {""annee"": 2019, ""valeur"": 60802000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001437749-22-004080"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774922004080/0001437749-22-004080-index.htm"", ""perimetre_id"": ""0001474735:capex:PaymentsToAcquirePropertyPlantAndEquipment""}]",3.596891235599729,comparable_sur_reference,
0001474735,Generac,rd,2025,243470000.0,2025-01-01,2025-12-31,0001437749-26-004568,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004568/0001437749-26-004568-index.htm,ResearchAndDevelopmentExpense,0001474735:rd:ResearchAndDevelopmentExpense,2017;2018;2019,3,53760666.666666664,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 42869000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001437749-20-003516"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774920003516/0001437749-20-003516-index.htm"", ""perimetre_id"": ""0001474735:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2018, ""valeur"": 50019000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001437749-21-003793"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774921003793/0001437749-21-003793-index.htm"", ""perimetre_id"": ""0001474735:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2019, ""valeur"": 68394000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001437749-22-004080"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1474735/000143774922004080/0001437749-22-004080-index.htm"", ""perimetre_id"": ""0001474735:rd:ResearchAndDevelopmentExpense""}]",4.528775684825337,comparable_sur_reference,
0001524472,Xylem Inc.,chiffre_affaires,2025,9035000000.0,2025-01-01,2025-12-31,0001524472-26-000012,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000012/0001524472-26-000012-index.htm,RevenueFromContractWithCustomerExcludingAssessedTax,0001524472:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax,2021;2022,2,5358500000.0,2021-01-01/2021-12-31;2022-01-01/2022-12-31,True,"[{""annee"": 2021, ""valeur"": 5195000000.0, ""debut"": ""2021-01-01"", ""fin"": ""2021-12-31"", ""depot"": ""0001524472-24-000006"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447224000006/0001524472-24-000006-index.htm"", ""perimetre_id"": ""0001524472:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}, {""annee"": 2022, ""valeur"": 5522000000.0, ""debut"": ""2022-01-01"", ""fin"": ""2022-12-31"", ""depot"": ""0001524472-25-000013"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447225000013/0001524472-25-000013-index.htm"", ""perimetre_id"": ""0001524472:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}]",1.6861061864327704,comparable_sur_repli,
0001524472,Xylem Inc.,capex,2025,331000000.0,2025-01-01,2025-12-31,0001524472-26-000012,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000012/0001524472-26-000012-index.htm,PaymentsToAcquireProductiveAssets,0001524472:capex:PaymentsToAcquireProductiveAssets,2017;2018;2019,3,211000000.0,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 170000000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001524472-20-000006"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447220000006/0001524472-20-000006-index.htm"", ""perimetre_id"": ""0001524472:capex:PaymentsToAcquireProductiveAssets""}, {""annee"": 2018, ""valeur"": 237000000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001524472-21-000008"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447221000008/0001524472-21-000008-index.htm"", ""perimetre_id"": ""0001524472:capex:PaymentsToAcquireProductiveAssets""}, {""annee"": 2019, ""valeur"": 226000000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001524472-22-000009"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447222000009/0001524472-22-000009-index.htm"", ""perimetre_id"": ""0001524472:capex:PaymentsToAcquireProductiveAssets""}]",1.5687203791469195,comparable_sur_reference,
0001524472,Xylem Inc.,rd,2025,226000000.0,2025-01-01,2025-12-31,0001524472-26-000012,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000012/0001524472-26-000012-index.htm,ResearchAndDevelopmentExpense,0001524472:rd:ResearchAndDevelopmentExpense,2017;2018;2019,3,187000000.0,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 181000000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001524472-20-000006"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447220000006/0001524472-20-000006-index.htm"", ""perimetre_id"": ""0001524472:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2018, ""valeur"": 189000000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001524472-21-000008"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447221000008/0001524472-21-000008-index.htm"", ""perimetre_id"": ""0001524472:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2019, ""valeur"": 191000000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001524472-22-000009"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1524472/000152447222000009/0001524472-22-000009-index.htm"", ""perimetre_id"": ""0001524472:rd:ResearchAndDevelopmentExpense""}]",1.2085561497326203,comparable_sur_reference,
0001551182,Eaton Corporation,chiffre_affaires,2025,27448000000.0,2025-01-01,2025-12-31,0001551182-26-000007,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/0001551182-26-000007-index.htm,RevenueFromContractWithCustomerExcludingAssessedTax,0001551182:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax,2017;2018;2019,3,21134333333.333332,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 20404000000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001551182-20-000050"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118220000050/0001551182-20-000050-index.htm"", ""perimetre_id"": ""0001551182:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}, {""annee"": 2018, ""valeur"": 21609000000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001551182-21-000022"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118221000022/0001551182-21-000022-index.htm"", ""perimetre_id"": ""0001551182:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}, {""annee"": 2019, ""valeur"": 21390000000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001551182-22-000004"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118222000004/0001551182-22-000004-index.htm"", ""perimetre_id"": ""0001551182:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}]",1.2987398072646406,comparable_sur_reference,
0001551182,Eaton Corporation,capex,2025,919000000.0,2025-01-01,2025-12-31,0001551182-26-000007,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/0001551182-26-000007-index.htm,PaymentsToAcquirePropertyPlantAndEquipment,0001551182:capex:PaymentsToAcquirePropertyPlantAndEquipment,2017;2018;2019,3,557333333.3333334,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 520000000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001551182-20-000050"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118220000050/0001551182-20-000050-index.htm"", ""perimetre_id"": ""0001551182:capex:PaymentsToAcquirePropertyPlantAndEquipment""}, {""annee"": 2018, ""valeur"": 565000000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001551182-21-000022"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118221000022/0001551182-21-000022-index.htm"", ""perimetre_id"": ""0001551182:capex:PaymentsToAcquirePropertyPlantAndEquipment""}, {""annee"": 2019, ""valeur"": 587000000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001551182-22-000004"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118222000004/0001551182-22-000004-index.htm"", ""perimetre_id"": ""0001551182:capex:PaymentsToAcquirePropertyPlantAndEquipment""}]",1.6489234449760763,comparable_sur_reference,
0001551182,Eaton Corporation,rd,2025,797000000.0,2025-01-01,2025-12-31,0001551182-26-000007,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/0001551182-26-000007-index.htm,ResearchAndDevelopmentExpense,0001551182:rd:ResearchAndDevelopmentExpense,2017;2018;2019,3,591333333.3333334,2017-01-01/2017-12-31;2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2017, ""valeur"": 584000000.0, ""debut"": ""2017-01-01"", ""fin"": ""2017-12-31"", ""depot"": ""0001551182-20-000050"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118220000050/0001551182-20-000050-index.htm"", ""perimetre_id"": ""0001551182:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2018, ""valeur"": 584000000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001551182-21-000022"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118221000022/0001551182-21-000022-index.htm"", ""perimetre_id"": ""0001551182:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2019, ""valeur"": 606000000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001551182-22-000004"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1551182/000155118222000004/0001551182-22-000004-index.htm"", ""perimetre_id"": ""0001551182:rd:ResearchAndDevelopmentExpense""}]",1.3478015783540023,comparable_sur_reference,
0001571996,Dell Technologies,chiffre_affaires,2025,113538000000.0,2025-02-01,2026-01-30,0001571996-26-000008,https://www.sec.gov/Archives/edgar/data/1571996/000157199626000008/0001571996-26-000008-index.htm,Revenues,0001571996:chiffre_affaires:Revenues,2018;2019,2,87718000000.0,2018-02-03/2019-02-01;2019-02-02/2020-01-31,False,"[{""annee"": 2018, ""valeur"": 90621000000.0, ""debut"": ""2018-02-03"", ""fin"": ""2019-02-01"", ""depot"": ""0001571996-21-000007"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199621000007/0001571996-21-000007-index.htm"", ""perimetre_id"": ""0001571996:chiffre_affaires:Revenues""}, {""annee"": 2019, ""valeur"": 84815000000.0, ""debut"": ""2019-02-02"", ""fin"": ""2020-01-31"", ""depot"": ""0001571996-22-000009"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199622000009/0001571996-22-000009-index.htm"", ""perimetre_id"": ""0001571996:chiffre_affaires:Revenues""}]",1.294352356414875,comparable_sur_reference,
0001571996,Dell Technologies,capex,2025,2633000000.0,2025-02-01,2026-01-30,0001571996-26-000008,https://www.sec.gov/Archives/edgar/data/1571996/000157199626000008/0001571996-26-000008-index.htm,PaymentsToAcquirePropertyPlantAndEquipment,0001571996:capex:PaymentsToAcquirePropertyPlantAndEquipment,2014;2020,2,1280000000.0,2014-02-01/2015-01-30;2020-02-01/2021-01-29,True,"[{""annee"": 2014, ""valeur"": 478000000.0, ""debut"": ""2014-02-01"", ""fin"": ""2015-01-30"", ""depot"": ""0001571996-17-000004"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199617000004/0001571996-17-000004-index.htm"", ""perimetre_id"": ""0001571996:capex:PaymentsToAcquirePropertyPlantAndEquipment""}, {""annee"": 2020, ""valeur"": 2082000000.0, ""debut"": ""2020-02-01"", ""fin"": ""2021-01-29"", ""depot"": ""0001571996-23-000007"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199623000007/0001571996-23-000007-index.htm"", ""perimetre_id"": ""0001571996:capex:PaymentsToAcquirePropertyPlantAndEquipment""}]",2.05703125,comparable_sur_repli,
0001571996,Dell Technologies,rd,2025,3142000000.0,2025-02-01,2026-01-30,0001571996-26-000008,https://www.sec.gov/Archives/edgar/data/1571996/000157199626000008/0001571996-26-000008-index.htm,ResearchAndDevelopmentExpense,0001571996:rd:ResearchAndDevelopmentExpense,2017;2018;2019,3,3814000000.0,2017-02-04/2018-02-02;2018-02-03/2019-02-01;2019-02-02/2020-01-31,False,"[{""annee"": 2017, ""valeur"": 4384000000.0, ""debut"": ""2017-02-04"", ""fin"": ""2018-02-02"", ""depot"": ""0001571996-20-000017"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199620000017/0001571996-20-000017-index.htm"", ""perimetre_id"": ""0001571996:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2018, ""valeur"": 4604000000.0, ""debut"": ""2018-02-03"", ""fin"": ""2019-02-01"", ""depot"": ""0001571996-21-000007"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199621000007/0001571996-21-000007-index.htm"", ""perimetre_id"": ""0001571996:rd:ResearchAndDevelopmentExpense""}, {""annee"": 2019, ""valeur"": 2454000000.0, ""debut"": ""2019-02-02"", ""fin"": ""2020-01-31"", ""depot"": ""0001571996-22-000009"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1571996/000157199622000009/0001571996-22-000009-index.htm"", ""perimetre_id"": ""0001571996:rd:ResearchAndDevelopmentExpense""}]",0.8238070267435763,comparable_sur_reference,
0001596532,Arista Networks,chiffre_affaires,2025,9005700000.0,2025-01-01,2025-12-31,0001596532-26-000013,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/0001596532-26-000013-index.htm,RevenueFromContractWithCustomerExcludingAssessedTax,0001596532:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax,2018;2019,2,2281037500.0,2018-01-01/2018-12-31;2019-01-01/2019-12-31,False,"[{""annee"": 2018, ""valeur"": 2151369000.0, ""debut"": ""2018-01-01"", ""fin"": ""2018-12-31"", ""depot"": ""0001596532-21-000049"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1596532/000159653221000049/0001596532-21-000049-index.htm"", ""perimetre_id"": ""0001596532:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}, {""annee"": 2019, ""valeur"": 2410706000.0, ""debut"": ""2019-01-01"", ""fin"": ""2019-12-31"", ""depot"": ""0001596532-22-000026"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1596532/000159653222000026/0001596532-22-000026-index.htm"", ""perimetre_id"": ""0001596532:chiffre_affaires:RevenueFromContractWithCustomerExcludingAssessedTax""}]",3.948071875188374,comparable_sur_reference,
0001596532,Arista Networks,capex,2025,119500000.0,2025-01-01,2025-12-31,0001596532-26-000013,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/0001596532-26-000013-index.htm,PaymentsToAcquireProductiveAssets,0001596532:capex:PaymentsToAcquireProductiveAssets,2020;2021,2,40060000.0,2020-01-01/2020-12-31;2021-01-01/2021-12-31,True,"[{""annee"": 2020, ""valeur"": 15384000.0, ""debut"": ""2020-01-01"", ""fin"": ""2020-12-31"", ""depot"": ""0001596532-23-000016"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1596532/000159653223000016/0001596532-23-000016-index.htm"", ""perimetre_id"": ""0001596532:capex:PaymentsToAcquireProductiveAssets""}, {""annee"": 2021, ""valeur"": 64736000.0, ""debut"": ""2021-01-01"", ""fin"": ""2021-12-31"", ""depot"": ""0001596532-24-000043"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1596532/000159653224000043/0001596532-24-000043-index.htm"", ""perimetre_id"": ""0001596532:capex:PaymentsToAcquireProductiveAssets""}]",2.983025461807289,comparable_sur_repli,
